cve_id,descripcion,fecha_publicacion,origen,number,title,state,url,description,labels,created_at,updated_at,closed_at,user,descripcion_limpia,etiqueta
,,,issue,3880.0,Consolidated calling ZHEEVD,closed,https://github.com/cp2k/cp2k/pull/3880,"- Use diag_complex instead of duplicated/different code (""power"" and ""zheevd_wrapper"").
- Instrumented a number of linalg function previously ""under the radar"".
- Renamed complex_diag to diag_complex; proper instrumentation.
- Moved diag_antisym to mathlib module (previously private).
- Adjusted calculating workspace (zheevd).
- Cleanup.",[],2025-01-21T11:56:44Z,2025-01-21T12:36:29Z,2025-01-21T12:36:29Z,hfp,use diagcomplex instead duplicateddifferent code power zheevdwrapper instrumented number linalg function previously radar renamed complexdiag diagcomplex proper instrumentation moved diagantisym mathlib module previously private adjusted calculating workspace zheevd cleanup,0
,,,issue,3879.0,Fixed #3877,closed,https://github.com/cp2k/cp2k/pull/3879,- Separate tests for Intel oneAPI (ssmp/psmp).,[],2025-01-21T07:19:37Z,2025-01-21T08:48:25Z,2025-01-21T08:48:24Z,hfp,separate tests intel oneapi ssmppsmp,0
,,,issue,3878.0,Minor adjustments of documentation for GW and BSE,closed,https://github.com/cp2k/cp2k/pull/3878,- GW: add recommendation for evGW0@PBE in manual,[],2025-01-20T12:47:43Z,2025-01-20T13:15:34Z,2025-01-20T13:15:34Z,MGraml,gw add recommendation evgwpbe manual,0
,,,issue,3877.0,Errors introduced by PR #3859 when using MKL,closed,https://github.com/cp2k/cp2k/issues/3877,"PR #3859 causes compilation issues when using MKL. Below are the observed errors:

1. **Missing IMPLICIT declaration:**
   ```plaintext
   cp2k/src/fm/cp_fm_basic_linalg.F:314:55:

     314 |                         alpha, aa, nrow_global, beta, b, nrow_global, bb, nrow_global)
         |                                                       1
   Error: Symbol ‘b’ at (1) has no IMPLICIT type; did you mean ‘bb’?
   ```

2. **Unused variables warning:**
   ```plaintext
   cp2k/src/fm/cp_fm_basic_linalg.F:285:19:

     285 |       INTEGER :: ii, jj
         |                   1
   Error: Unused variable ‘ii’ declared at (1) [-Werror=unused-variable]
     285 |       INTEGER :: ii, jj
         |                       1
   Error: Unused variable ‘jj’ declared at (1) [-Werror=unused-variable]
   ```

**Build Environment:**
- **Toolchain Setup:**
  ```bash
  ./install_cp2k_toolchain.sh --install-all --with-gcc=system --with-intel=no --with-mkl=/opt/intel/oneapi/mkl/2024.2
  ```
- **CP2K Build Command:**
  ```bash
  make -j 10 ARCH=local VERSION=""sdbg""
  ```

**System Information:**
- **OS:** Ubuntu 22.04.5 LTS
- **Kernel:** 6.8.0-51-generic
- **Architecture:** x86_64
- **GCC Version:** 11.4.0
- MKLROOT=/opt/intel/oneapi/mkl/2024.2


Please, let me know if you need more information, I will be happy to help!
",[],2025-01-20T11:11:22Z,2025-01-21T08:48:26Z,2025-01-21T08:48:25Z,ConstLike,pr causes compilation issues using mkl observed errors missing implicit declaration plaintext cpksrcfmcpfmbasiclinalgf alpha aa nrowglobal beta b nrowglobal bb nrowglobal error symbol b implicit type mean bb unused variables warning plaintext cpksrcfmcpfmbasiclinalgf integer ii jj error unused variable ii declared werrorunusedvariable integer ii jj error unused variable jj declared werrorunusedvariable build environment toolchain setup bash installcpktoolchainsh installall withgccsystem withintelno withmkloptinteloneapimkl cpk build command bash make j archlocal versionsdbg system information os ubuntu lts kernel generic architecture x gcc version mklrootoptinteloneapimkl please let know need information happy help,0
,,,issue,3876.0,use blas-like extensions,closed,https://github.com/cp2k/cp2k/pull/3876,"- Out-of-place transpose (mkl_?omatcopy).
- Cleanup.",[],2025-01-20T07:37:35Z,2025-01-20T15:11:21Z,2025-01-20T15:11:21Z,hfp,outofplace transpose mklomatcopy cleanup,0
,,,issue,3875.0,Remove QUIP and PEXSI from toolchain and CMake,closed,https://github.com/cp2k/cp2k/pull/3875,See also #3424.,[],2025-01-18T19:15:38Z,2025-01-19T08:33:31Z,2025-01-19T08:33:31Z,oschuett,see also,0
,,,issue,3874.0,Docker: Migrate psmp test to CMake,closed,https://github.com/cp2k/cp2k/pull/3874,Lets make psmp our guinea pigs for parallel builds. See also #3416.,[],2025-01-18T11:01:00Z,2025-01-25T14:53:06Z,2025-01-18T11:34:20Z,oschuett,lets make psmp guinea pigs parallel builds see also,0
,,,issue,3873.0,Fix CMake build with libtorch and enable it in CI (toolchain),closed,https://github.com/cp2k/cp2k/pull/3873,"I tried to also add `py-torch@1.12.1` to the Spack build but it fails to build, so more work is needed on that front.",[],2025-01-17T17:00:01Z,2025-01-17T20:55:55Z,2025-01-17T19:43:47Z,RMeli,tried also add pytorch spack build fails build work needed front,0
,,,issue,3872.0,"Enable COSMA, ELPA, libVORI, PLUMED, SIRIUS, SPLA in CMake + Spack CI build",closed,https://github.com/cp2k/cp2k/pull/3872,Enable more optional dependencies on CMake + Spack CI build. This is to ensure CMake works at least with Spack-installed packages. Toolchain-installed packages are being tackled where necessary. (We might soon need to start looking into CMake + toolchain for the `psmp` builds in CI.) ,[],2025-01-17T14:28:06Z,2025-01-17T15:51:02Z,2025-01-17T15:44:51Z,RMeli,enable optional dependencies cmake spack ci build ensure cmake works least spackinstalled packages toolchaininstalled packages tackled necessary might soon need start looking cmake toolchain psmp builds ci,0
,,,issue,3871.0,Use of 'TMC_ANALYSIS' with AMD GPUs causes a segfault,open,https://github.com/cp2k/cp2k/issues/3871,"When the tests which are in the 'tests/TMC/regtest_ana_on_the_fly/' directory which contain a 'TMC_ANALYSIS' section are run on a system with AMD GPUs (specifically either GFX90A or GFX942), the binary segfaults and creates a core file. If the same input file is used either with Nvidia GPUs or no GPU support (different binaries, of course), the tests work as expected.  Here is an example of what appears in the output:
```
...
 ===============================================================================
 stopping workers

 -------------------------------------------------------------------------------
 -                                                                             -
 -                                DBCSR STATISTICS                             -
 -                                                                             -
 -------------------------------------------------------------------------------
#0  0x7fa2bb25a2e2 in ???
#1  0x7fa2bb259475 in ???
#2  0x7fa2baf1997f in ???
#3  0x7c87fe in __tmc_analysis_MOD_do_tmc_analysis
	at /lus/cflus03/cminear/src/cp2k/src/tmc/tmc_analysis.F:479
#4  0x7c85a9 in __tmc_analysis_MOD_analyze_file_configurations
	at /lus/cflus03/cminear/src/cp2k/src/tmc/tmc_analysis.F:680
#5  0x7d5f47 in __tmc_worker_MOD_do_tmc_worker
	at /lus/cflus03/cminear/src/cp2k/src/tmc/tmc_worker.F:421
#6  0x79802b in __tmc_setup_MOD_do_tmc
	at /lus/cflus03/cminear/src/cp2k/src/tmc/tmc_setup.F:297
#7  0x436a32 in cp2k_run
	at /lus/cflus03/cminear/src/cp2k/src/start/cp2k_runs.F:289
#8  0x4317dd in __cp2k_runs_MOD_run_input
	at /lus/cflus03/cminear/src/cp2k/src/start/cp2k_runs.F:935
#9  0x40e0fc in cp2k
	at /lus/cflus03/cminear/src/cp2k/src/start/cp2k.F:379
#10  0x40e240 in main
	at /lus/cflus03/cminear/src/cp2k/src/start/cp2k.F:44
srun: error: nid001044: task 2: Segmentation fault
srun: Terminating StepId=1511689.0
```

Here are the contents of the 'arch' file used for AMD GPU builds:
```
# This expects the 'rocm' module to be loaded for the '${ROCM_PATH}'
# variable to be set as expected.

OFFLOAD_CC     = hipcc
CC             = cc
CXX            = CC
FC             = ftn
LD             = ftn
AR             = ar -r
GPUVER         = Mi250
HIPARCH        = <GPU_MODEL>

DFLAGS         = -D__OFFLOAD_HIP -D__GRID_HIP -D__HIP_PLATFORM_AMD__ \
                 -D__FFTW3 -D__parallel -D__SCALAPACK -D__ACC

#
WFLAGS      =
#
FCDEBFLAGS  =
CFLAGS         = -fno-omit-frame-pointer -fopenmp -g -mtune=native  \
                 $(PROFOPT)  -std=c11 -Wall -Wextra -Werror \
                 -Wno-vla-parameter -Wno-deprecated-declarations \
		 -Wno-implicit-function-declaration \
                 $(DFLAGS) -I${ROCM_PATH}/include
CXXFLAGS       =  --std=c++14 $(DFLAGS) -Wno-deprecated-declarations \
                  -fopenmp -Wall -Wextra -Werror -I${ROCM_PATH}/include
FCFLAGS        = -fno-omit-frame-pointer -fopenmp -funroll-loops \
                 -ftree-vectorize -ffree-form -ffree-line-length-512 \
                 -g -mtune=native $(PROFOPT)  $(FCDEBFLAGS) $(WFLAGS) \
                 $(DFLAGS) ${allow_arg_mismatch_flag}
LDFLAGS        = $(FCFLAGS) -Wl,--enable-new-dtags -L'${ROCM_PATH}/lib' \
                 -Wl,-rpath,'${ROCM_PATH}/lib'
OFFLOAD_FLAGS  = -g --offload-arch=${HIPARCH} -munsafe-fp-atomics \
                 -fopenmp -m64 -pthread \
                 -fPIC -O3 --std=c++11 -Wall -Wextra -Werror \
                 $(DFLAGS) -I${ROCM_PATH}/include
OFFLOAD_TARGET = hip
LIBS           = -lfftw3 -lfftw3_threads -lhipfft
LIBS          += -lstdc++ -lamdhip64
```

To build the code, I run the following using a Cray Programming Environment:

1. For the purposes of these instructions, I'll assume the arch file is called 'amd_gfx.psmp', has the contents shared above, and is in the 'arch/' directory.
2. Run: `module load cray-fftw`
3. Also run either `module load craype-accel-amd-gfx90a` or `module load craype-accel-amd-gfx942` depending on the GPU model.
4. Make sure to have 'PrgEnv-gnu' loaded.
5. Either run `module load rocm` or make sure 'ROCM_PATH' is set appropriately.
6. Set: `export allow_arg_mismatch_flag=""-fallow-argument-mismatch""`
7. Set: `HIP_MODEL=gfx90a` or `HIP_MODEL=gfx942` depending on the GPU model.
8. Run: `sed -ie -e ""s/<GPU_MODEL>/${HIP_MODEL}/"" arch/amd_gfx.psmp`
9. Proceed to build it: `CC=cc CXX=CC make -j 4 ARCH=amd_gfx VERSION=psmp`

Here is the contents of a backtrace done against the core file:
```
#0  0x00000000007c87fe in tmc_analysis::do_tmc_analysis (elem=0x49f98f0, ana_env=0x6ba5e90)
    at /lus/cflus03/cminear/src/cp2k/src/tmc/tmc_analysis.F:479
#1  0x00000000007d6042 in tmc_worker::do_tmc_worker (tmc_env=0x6b42ff0, ana_list=...)
    at /lus/cflus03/cminear/src/cp2k/src/tmc/tmc_worker.F:428
#2  0x000000000079802c in tmc_setup::do_tmc (input_declaration=0x4de8b30,
    root_section=0x685e0b0, para_env=0x685dc90, globenv=0x6b414c0)
    at /lus/cflus03/cminear/src/cp2k/src/tmc/tmc_setup.F:297
#3  0x0000000000436a33 in cp2k_runs::cp2k_run (input_declaration=0x4de8b30,
    input_file_name=..., output_unit=-1, mpi_comm=..., initial_variables=...,
    _input_file_name=1024, _initial_variables=1024)
    at /lus/cflus03/cminear/src/cp2k/src/start/cp2k_runs.F:289
#4  0x00000000004317de in cp2k_runs::run_input (input_declaration=0x4de8b30,
    input_file_path=..., output_file_path=..., initial_variables=...,
    mpi_comm=<error reading variable: Cannot access memory at address 0x0>,
    _input_file_path=1024, _output_file_path=1024, _initial_variables=1024)
    at /lus/cflus03/cminear/src/cp2k/src/start/cp2k_runs.F:935
#5  0x000000000040e0fd in cp2k () at /lus/cflus03/cminear/src/cp2k/src/start/cp2k.F:379
#6  0x000000000040e241 in main (argc=2, argv=0x7fffa17b72e5)
    at /lus/cflus03/cminear/src/cp2k/src/start/cp2k.F:44
#7  0x00007fa4b914ceec in __libc_start_call_main () from /lib64/libc.so.6
#8  0x00007fa4b914cfb5 in __libc_start_main_impl () from /lib64/libc.so.6
#9  0x000000000040b9d1 in _start () at ../sysdeps/x86_64/start.S:115
```

I will note that based on our records, these tests did work with AMD GFX90A GPUs with CP2K 9.1. However, all results involving any AMD GPU for tests which use 'TMC_ANALYSIS' have failed since then. (Apologies for not reporting the issue sooner.)
",[],2025-01-16T21:32:58Z,2025-01-24T22:07:45Z,,cdm-work,tests teststmcregtestanaonthefly directory contain tmcanalysis section run system amd gpus specifically either gfxa gfx binary segfaults creates core file input file used either nvidia gpus gpu support different binaries course tests work expected example appears output stopping workers dbcsr statistics xfabbae xfabb xfabaff xcfe tmcanalysismoddotmcanalysis luscfluscminearsrccpksrctmctmcanalysisf xca tmcanalysismodanalyzefileconfigurations luscfluscminearsrccpksrctmctmcanalysisf xdf tmcworkermoddotmcworker luscfluscminearsrccpksrctmctmcworkerf xb tmcsetupmoddotmc luscfluscminearsrccpksrctmctmcsetupf xa cpkrun luscfluscminearsrccpksrcstartcpkrunsf xdd cpkrunsmodruninput luscfluscminearsrccpksrcstartcpkrunsf xefc cpk luscfluscminearsrccpksrcstartcpkf xe main luscfluscminearsrccpksrcstartcpkf srun error nid task segmentation fault srun terminating stepid contents arch file used amd gpu builds expects rocm module loaded rocmpath variable set expected offloadcc hipcc cc cc cxx cc fc ftn ld ftn ar ar r gpuver mi hiparch dflags doffloadhip dgridhip dhipplatformamd dfftw dparallel dscalapack dacc wflags fcdebflags cflags fnoomitframepointer fopenmp g mtunenative profopt stdc wall wextra werror wnovlaparameter wnodeprecateddeclarations wnoimplicitfunctiondeclaration dflags irocmpathinclude cxxflags stdc dflags wnodeprecateddeclarations fopenmp wall wextra werror irocmpathinclude fcflags fnoomitframepointer fopenmp funrollloops ftreevectorize ffreeform ffreelinelength g mtunenative profopt fcdebflags wflags dflags allowargmismatchflag ldflags fcflags wlenablenewdtags lrocmpathlib wlrpathrocmpathlib offloadflags g offloadarchhiparch munsafefpatomics fopenmp pthread fpic stdc wall wextra werror dflags irocmpathinclude offloadtarget hip libs lfftw lfftwthreads lhipfft libs lstdc lamdhip build code run following using cray programming environment purposes instructions ill assume arch file called amdgfxpsmp contents shared arch directory run module load crayfftw also run either module load craypeaccelamdgfxa module load craypeaccelamdgfx depending gpu model make sure prgenvgnu loaded either run module load rocm make sure rocmpath set appropriately set export allowargmismatchflagfallowargumentmismatch set hipmodelgfxa hipmodelgfx depending gpu model run sed ie e shipmodel archamdgfxpsmp proceed build cccc cxxcc make j archamdgfx versionpsmp contents backtrace done core file xcfe tmcanalysisdotmcanalysis elemxff anaenvxbae luscfluscminearsrccpksrctmctmcanalysisf xd tmcworkerdotmcworker tmcenvxbff analist luscfluscminearsrccpksrctmctmcworkerf xc tmcsetupdotmc inputdeclarationxdeb rootsectionxeb paraenvxdc globenvxbc luscfluscminearsrccpksrctmctmcsetupf xa cpkrunscpkrun inputdeclarationxdeb inputfilename outputunit mpicomm initialvariables inputfilename initialvariables luscfluscminearsrccpksrcstartcpkrunsf xde cpkrunsruninput inputdeclarationxdeb inputfilepath outputfilepath initialvariables mpicomm inputfilepath outputfilepath initialvariables luscfluscminearsrccpksrcstartcpkrunsf xefd cpk luscfluscminearsrccpksrcstartcpkf xe main argc argvxfffabe luscfluscminearsrccpksrcstartcpkf xfabceec libcstartcallmain liblibcso xfabcfb libcstartmainimpl liblibcso xbd start sysdepsxstarts note based records tests work amd gfxa gpus cpk however results involving amd gpu tests use tmcanalysis failed since apologies reporting issue sooner,0
